"entity_id","sport_code","sport_desc","sport_particip_code","sport_participation_desc","start_dt","stop_dt"
381977,"WACC","WIA Track/Cross Country","P","Participated",NULL,NULL
382003,"RSCY","Cal Cycling Club","P","Participated",NULL,NULL
382016,"RSCS","Cal Ski Team","P","Participated",NULL,NULL
382092,"RSBW","Cal Bowling Club","P","Participated",NULL,NULL
382107,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
382107,"MATL","Track & Field - Men","P","Participated",NULL,NULL
382125,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
382125,"MARU","Rugby - Men","P","Participated",NULL,NULL
382153,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
382153,"MARU","Rugby - Men","P","Participated",NULL,NULL
382153,"MAFL","Football - Men","P","Participated",NULL,NULL
382213,"RSCY","Cal Cycling Club","P","Participated",NULL,NULL
382467,"RSCS","Cal Ski Team","P","Participated",NULL,NULL
382491,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
382491,"WASW","Swimming & Diving - Women","P","Participated",NULL,NULL
382527,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
382527,"MAFL","Football - Men","P","Participated",NULL,NULL
382566,"MAFL","Football - Men","P","Participated",NULL,NULL
382566,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
382570,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
382570,"WATN","Tennis - Women","P","Participated",NULL,NULL
382591,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
382591,"MASO","Soccer - Men","P","Participated",NULL,NULL
382714,"RSCY","Cal Cycling Club","P","Participated",NULL,NULL
382809,"RSCS","Cal Ski Team","P","Participated",NULL,NULL
382865,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
382865,"RSCW","Cal Lightweight Crew Club","P","Participated",NULL,NULL
382865,"MACC","Crew - Men","P","Participated",NULL,NULL
382882,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
382882,"WAVB","Volleyball - Women","P","Participated",NULL,NULL
382887,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
382887,"MAFL","Football - Men","P","Participated",NULL,NULL
382898,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
382898,"RSCW","Cal Lightweight Crew Club","P","Participated",NULL,NULL
382898,"MACC","Crew - Men","P","Participated",NULL,NULL
383026,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
383026,"WAVB","Volleyball - Women","P","Participated",NULL,NULL
383039,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
383039,"MAFL","Football - Men","P","Participated",NULL,NULL
383039,"MARU","Rugby - Men","P","Participated",NULL,NULL
383049,"RSCS","Cal Ski Team","P","Participated",NULL,NULL
383120,"RSFR","Cal Frisbee Club","P","Participated",NULL,NULL
383126,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
383126,"MATL","Track & Field - Men","P","Participated",NULL,NULL
383137,"RSCY","Cal Cycling Club","P","Participated",NULL,NULL
383144,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
383144,"WACC","WIA Track/Cross Country","P","Participated",NULL,NULL
383145,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
383145,"RSCW","Cal Lightweight Crew Club","P","Participated",NULL,NULL
383145,"MACC","Crew - Men","P","Participated",NULL,NULL
383173,"RSCY","Cal Cycling Club","P","Participated",NULL,NULL
383246,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
383246,"MAGY","Gymnastics - Men","P","Participated",NULL,NULL
383293,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
383293,"MATL","Track & Field - Men","P","Participated",NULL,NULL
383294,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
383294,"WASB","Softball - Women","P","Participated",NULL,NULL
383294,"WAFH","Field Hockey - Women","P","Participated",NULL,NULL
383294,"WACC","WIA Track/Cross Country","P","Participated",NULL,NULL
383307,"RSCS","Cal Ski Team","P","Participated",NULL,NULL
383318,"WAVB","Volleyball - Women","P","Participated",NULL,NULL
383318,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
383329,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
383329,"MASO","Soccer - Men","P","Participated",NULL,NULL
383377,"RSRQ","Cal Racquetball Club","P","Participated",NULL,NULL
383377,"RSBK","Cal Basketball Club","P","Participated",NULL,NULL
383450,"RSVB","Cal Volleyball Club","P","Participated",NULL,NULL
383452,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
383452,"WACC","WIA Track/Cross Country","P","Participated",NULL,NULL
383458,"RSCS","Cal Ski Team","P","Participated",NULL,NULL
383468,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
383468,"MAFL","Football - Men","P","Participated",NULL,NULL
383489,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
383489,"MAGO","Golf - Men","P","Participated",NULL,NULL
383514,"RSCS","Cal Ski Team","P","Participated",NULL,NULL
383561,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
383561,"WASW","Swimming & Diving - Women","P","Participated",NULL,NULL
383648,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
383648,"MABS","Baseball - Men","P","Participated",NULL,NULL
383655,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
383655,"MACC","Crew - Men","P","Participated",NULL,NULL
383659,"RSSL","Cal Sailing Club","P","Participated",NULL,NULL
383894,"RSBK","Cal Basketball Club","P","Participated",NULL,NULL
383905,"RSIP","Intramural Sports Participant","P","Participated",NULL,NULL
383951,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
383951,"MAFL","Football - Men","P","Participated",NULL,NULL
384064,"WASO","Soccer - Women","P","Participated","1984-08-01 00:00:00","1988-05-31 00:00:00"
384064,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
384064,"WACC","WIA Track/Cross Country","P","Participated",NULL,NULL
384065,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
384065,"WACC","WIA Track/Cross Country","P","Participated",NULL,NULL
384068,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
384068,"WAFH","Field Hockey - Women","P","Participated",NULL,NULL
384069,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
384069,"WAFH","Field Hockey - Women","P","Participated",NULL,NULL
384071,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
384071,"WAFH","Field Hockey - Women","P","Participated",NULL,NULL
384564,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
384564,"WAFH","Field Hockey - Women","P","Participated",NULL,NULL
384568,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
384568,"WAFH","Field Hockey - Women","P","Participated",NULL,NULL
384570,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
384570,"WASW","Swimming & Diving - Women","P","Participated",NULL,NULL
384571,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
384571,"WASW","Swimming & Diving - Women","P","Participated",NULL,NULL
384572,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
384572,"WACC","WIA Track/Cross Country","P","Participated",NULL,NULL
384573,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
384573,"WACC","WIA Track/Cross Country","P","Participated",NULL,NULL
384574,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
384574,"WASW","Swimming & Diving - Women","P","Participated",NULL,NULL
384579,"WASW","Swimming & Diving - Women","P","Participated",NULL,NULL
384579,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
384630,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
384630,"WAFH","Field Hockey - Women","P","Participated",NULL,NULL
385003,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
385003,"MASO","Soccer - Men","P","Participated",NULL,NULL
386030,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
386030,"MASO","Soccer - Men","P","Participated",NULL,NULL
386572,"ICA","Intercollegiate Athlete","P","Participated","1976-09-01 00:00:00","1980-06-30 00:00:00"
386572,"WACW","Crew - Women","P","Participated","1976-09-01 00:00:00","1980-06-30 00:00:00"
386585,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
386585,"MARU","Rugby - Men","P","Participated",NULL,NULL
386706,"RSFR","Cal Frisbee Club","P","Participated",NULL,NULL
386737,"RSCS","Cal Ski Team","P","Participated",NULL,NULL
386767,"RSLC","Cal LaCrosse Club","P","Participated",NULL,NULL
386770,"RSIH","Cal Ice Hockey Club","P","Participated",NULL,NULL
386770,"RSBW","Cal Bowling Club","P","Participated",NULL,NULL
386885,"MAGO","Golf - Men","P","Participated",NULL,NULL
386885,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
386889,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
386889,"MAWP","Water Polo - Men","P","Participated",NULL,NULL
386953,"MASO","Soccer - Men","P","Participated",NULL,NULL
386953,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
386963,"RSCY","Cal Cycling Club","P","Participated",NULL,NULL
386980,"RSCW","Cal Lightweight Crew Club","P","Participated",NULL,NULL
386987,"RSCS","Cal Ski Team","P","Participated",NULL,NULL
386995,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
386995,"WACC","WIA Track/Cross Country","P","Participated",NULL,NULL
387015,"WACC","WIA Track/Cross Country","P","Participated",NULL,NULL
387015,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
387375,"MAGY","Gymnastics - Men","P","Participated",NULL,NULL
387375,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
387567,"WACW","Crew - Women","P","Participated",NULL,NULL
387567,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
388476,"WACW","Crew - Women","P","Participated",NULL,NULL
388476,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
388573,"RSFC","Cal Fencing Club","P","Participated",NULL,NULL
389378,"MAFL","Football - Men","P","Participated",NULL,NULL
389378,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
389416,"MASW","Swimming & Diving - Men","P","Participated",NULL,NULL
389416,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
389425,"RSCY","Cal Cycling Club","P","Participated",NULL,NULL
389432,"RSCS","Cal Ski Team","P","Participated",NULL,NULL
389444,"RSCS","Cal Ski Team","P","Participated",NULL,NULL
389494,"RSIH","Cal Ice Hockey Club","P","Participated",NULL,NULL
389534,"RSCS","Cal Ski Team","P","Participated",NULL,NULL
389564,"RSCY","Cal Cycling Club","P","Participated",NULL,NULL
389623,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
389623,"WACC","WIA Track/Cross Country","P","Participated",NULL,NULL
389777,"MASO","Soccer - Men","P","Participated",NULL,NULL
389777,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
389793,"WASO","Soccer - Women","P","Participated",NULL,NULL
389793,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
389804,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
389804,"MAFL","Football - Men","P","Participated",NULL,NULL
389811,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
389811,"MAFL","Football - Men","P","Participated",NULL,NULL
389811,"MARU","Rugby - Men","P","Participated",NULL,NULL
389832,"MASW","Swimming & Diving - Men","P","Participated",NULL,NULL
389832,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
389869,"MABS","Baseball - Men","P","Participated",NULL,NULL
389869,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
389878,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
389878,"MARU","Rugby - Men","P","Participated",NULL,NULL
389899,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
389899,"MASO","Soccer - Men","P","Participated",NULL,NULL
389913,"RSBK","Cal Basketball Club","P","Participated",NULL,NULL
389985,"RSCS","Cal Ski Team","P","Participated",NULL,NULL
389994,"WAVB","Volleyball - Women","P","Participated",NULL,NULL
389994,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
390004,"RSC","Rec Sports Club Member","P","Participated",NULL,NULL
390009,"MATL","Track & Field - Men","P","Participated",NULL,NULL
390009,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
390019,"RSCW","Cal Lightweight Crew Club","P","Participated",NULL,NULL
390021,"WASW","Swimming & Diving - Women","P","Participated",NULL,"1985-01-01 00:00:00"
390021,"ICA","Intercollegiate Athlete","P","Participated",NULL,"1985-01-01 00:00:00"
390079,"RSSL","Cal Sailing Club","P","Participated",NULL,NULL
390130,"RSCY","Cal Cycling Club","P","Participated",NULL,NULL
390143,"MAFL","Football - Men","P","Participated",NULL,NULL
390143,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
390159,"RSLC","Cal LaCrosse Club","P","Participated",NULL,NULL
390165,"MAFL","Football - Men","P","Participated",NULL,NULL
390165,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
390172,"MACC","Crew - Men","P","Participated",NULL,NULL
390172,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
390176,"MACC","Crew - Men","P","Participated",NULL,"1985-01-01 00:00:00"
390176,"ICA","Intercollegiate Athlete","P","Participated",NULL,"1985-01-01 00:00:00"
390185,"WACW","Crew - Women","P","Participated","1981-08-01 00:00:00","1985-05-17 00:00:00"
390185,"ICA","Intercollegiate Athlete","P","Participated","1981-08-01 00:00:00","1985-05-17 00:00:00"
390258,"RSCY","Cal Cycling Club","P","Participated",NULL,NULL
390259,"RSC","Rec Sports Club Member","P","Participated",NULL,NULL
390263,"MATL","Track & Field - Men","P","Participated",NULL,NULL
390263,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
390336,"MAFL","Football - Men","P","Participated",NULL,NULL
390336,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
390345,"MASO","Soccer - Men","P","Participated",NULL,NULL
390345,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
390395,"RSCS","Cal Ski Team","P","Participated",NULL,NULL
390470,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
390470,"MATL","Track & Field - Men","P","Participated",NULL,NULL
390514,"RSSY","Synchro Swim Club","P","Participated",NULL,NULL
390517,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
390517,"MATL","Track & Field - Men","P","Participated",NULL,NULL
390529,"WAVB","Volleyball - Women","P","Participated",NULL,NULL
390529,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
390835,"RSSY","Synchro Swim Club","P","Participated",NULL,NULL
390837,"RSSQ","Cal Squash Club","P","Participated",NULL,NULL
390853,"RSSL","Cal Sailing Club","P","Participated",NULL,NULL
391056,"RSIH","Cal Ice Hockey Club","P","Participated",NULL,NULL
391056,"RSBW","Cal Bowling Club","P","Participated",NULL,NULL
391586,"RSC","Rec Sports Club Member","P","Participated",NULL,NULL
391607,"RSCS","Cal Ski Team","P","Participated",NULL,NULL
391650,"RSSY","Synchro Swim Club","P","Participated",NULL,NULL
391669,"MARU","Rugby - Men","P","Participated",NULL,NULL
391669,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
391696,"MAWP","Water Polo - Men","P","Participated",NULL,NULL
391696,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
391717,"RSSQ","Cal Squash Club","P","Participated",NULL,NULL
391722,"RSWP","Cal Waterpolo Club","P","Participated",NULL,NULL
391920,"MASO","Soccer - Men","P","Participated",NULL,NULL
391920,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
392000,"MARU","Rugby - Men","P","Participated",NULL,NULL
392000,"MASO","Soccer - Men","P","Participated",NULL,NULL
392000,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
392022,"MASO","Soccer - Men","P","Participated",NULL,NULL
392022,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
392028,"MASO","Soccer - Men","P","Participated",NULL,NULL
392028,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
392336,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
392336,"MATL","Track & Field - Men","P","Participated",NULL,NULL
392477,"MASO","Soccer - Men","P","Participated",NULL,NULL
392477,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
393504,"RSCW","Cal Lightweight Crew Club","P","Participated",NULL,NULL
393504,"MACC","Crew - Men","P","Participated",NULL,NULL
393504,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
393694,"MABS","Baseball - Men","P","Participated",NULL,NULL
393694,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
393953,"RSCS","Cal Ski Team","P","Participated",NULL,NULL
393980,"RSSL","Cal Sailing Club","P","Participated",NULL,NULL
394032,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
394032,"MATL","Track & Field - Men","P","Participated",NULL,NULL
394036,"MASO","Soccer - Men","P","Participated",NULL,NULL
394036,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
394242,"WACW","Crew - Women","P","Participated",NULL,NULL
394242,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
394446,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
394446,"MAFL","Football - Men","P","Participated",NULL,NULL
394520,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
394520,"MAFL","Football - Men","P","Participated",NULL,NULL
394634,"RSCS","Cal Ski Team","P","Participated",NULL,NULL
394826,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
394826,"MACC","Crew - Men","P","Participated",NULL,NULL
394858,"RSLC","Cal LaCrosse Club","P","Participated",NULL,NULL
394865,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
394865,"MACC","Crew - Men","P","Participated",NULL,NULL
394963,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
394963,"WASO","Soccer - Women","P","Participated",NULL,NULL
394963,"RSSO","Cal Soccer Club","P","Participated",NULL,NULL
394990,"RSCY","Cal Cycling Club","P","Participated",NULL,NULL
395001,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
395001,"WACC","WIA Track/Cross Country","P","Participated",NULL,NULL
395050,"RSCW","Cal Lightweight Crew Club","P","Participated",NULL,NULL
395050,"MACC","Crew - Men","P","Participated",NULL,NULL
395050,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
395054,"RSCW","Cal Lightweight Crew Club","P","Participated",NULL,NULL
395054,"MACC","Crew - Men","P","Participated",NULL,NULL
395054,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
395103,"RSSO","Cal Soccer Club","P","Participated",NULL,NULL
395103,"RSC","Rec Sports Club Member","P","Participated",NULL,NULL
395113,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
395113,"MABB","Basketball - Men","P","Participated",NULL,NULL
395133,"WASO","Soccer - Women","P","Participated",NULL,NULL
395133,"WASB","Softball - Women","P","Participated",NULL,NULL
395133,"RSSO","Cal Soccer Club","P","Participated",NULL,NULL
395133,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
395150,"RSSQ","Cal Squash Club","P","Participated",NULL,NULL
395150,"RSC","Rec Sports Club Member","P","Participated",NULL,NULL
395165,"RSCY","Cal Cycling Club","P","Participated",NULL,NULL
395166,"MASW","Swimming & Diving - Men","P","Participated",NULL,NULL
395166,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
395294,"RSLC","Cal LaCrosse Club","P","Participated",NULL,NULL
395298,"RSBK","Cal Basketball Club","P","Participated",NULL,NULL
395311,"MATN","Tennis - Men","P","Participated",NULL,NULL
395311,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
395361,"RSSY","Synchro Swim Club","P","Participated",NULL,NULL
395401,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
395401,"MATL","Track & Field - Men","P","Participated",NULL,NULL
395454,"WAVB","Volleyball - Women","P","Participated",NULL,NULL
395454,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
395461,"RSLC","Cal LaCrosse Club","P","Participated",NULL,NULL
395484,"RSCS","Cal Ski Team","P","Participated",NULL,NULL
395527,"MACC","Crew - Men","P","Participated",NULL,NULL
395527,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
395553,"WAFH","Field Hockey - Women","P","Participated",NULL,NULL
395553,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
395644,"RSRQ","Cal Racquetball Club","P","Participated",NULL,NULL
395681,"MARU","Rugby - Men","P","Participated","1982-09-01 00:00:00","1986-06-30 00:00:00"
395681,"ICA","Intercollegiate Athlete","P","Participated","1982-08-01 00:00:00","1986-06-30 00:00:00"
395712,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
395712,"WACW","Crew - Women","P","Participated",NULL,NULL
395748,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
395748,"RSCW","Cal Lightweight Crew Club","P","Participated",NULL,NULL
395748,"MACC","Crew - Men","P","Participated",NULL,NULL
395840,"MARU","Rugby - Men","P","Participated",NULL,NULL
395840,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
395946,"RSCS","Cal Ski Team","P","Participated",NULL,NULL
396011,"MAWP","Water Polo - Men","P","Participated",NULL,NULL
396011,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
396291,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
396291,"MASO","Soccer - Men","P","Participated",NULL,NULL
396313,"MAFL","Football - Men","P","Participated",NULL,NULL
396313,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
396314,"RSSY","Synchro Swim Club","P","Participated",NULL,NULL
396368,"MAFL","Football - Men","P","Participated",NULL,NULL
396368,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
396417,"MATL","Track & Field - Men","P","Participated",NULL,NULL
396417,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
396437,"MACC","Crew - Men","P","Participated",NULL,NULL
396437,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
396505,"RSWP","Cal Waterpolo Club","P","Participated",NULL,NULL
396516,"MAFL","Football - Men","P","Participated",NULL,NULL
396516,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
396608,"MAGO","Golf - Men","P","Participated",NULL,NULL
396608,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
396632,"MAFL","Football - Men","P","Participated",NULL,NULL
396632,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
396638,"RSCW","Cal Lightweight Crew Club","P","Participated",NULL,NULL
396638,"MACC","Crew - Men","P","Participated",NULL,NULL
396638,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
396668,"MACC","Crew - Men","P","Participated",NULL,NULL
396668,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
396705,"RSSY","Synchro Swim Club","P","Participated",NULL,NULL
396756,"MAFL","Football - Men","P","Participated",NULL,NULL
396756,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
396821,"MAFL","Football - Men","P","Participated","1982-08-01 00:00:00","1986-06-20 00:00:00"
396821,"ICA","Intercollegiate Athlete","P","Participated","1982-08-01 00:00:00","1986-06-20 00:00:00"
396875,"MATL","Track & Field - Men","P","Participated",NULL,NULL
396875,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
396946,"MATN","Tennis - Men","P","Participated",NULL,NULL
396946,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
397047,"MACC","Crew - Men","P","Participated",NULL,NULL
397047,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
397066,"WASB","Softball - Women","P","Participated",NULL,"1986-01-01 00:00:00"
397066,"ICA","Intercollegiate Athlete","P","Participated",NULL,"1986-01-01 00:00:00"
397119,"MATL","Track & Field - Men","P","Participated",NULL,NULL
397119,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
397253,"RSCS","Cal Ski Team","P","Participated",NULL,NULL
397273,"MATL","Track & Field - Men","P","Participated",NULL,NULL
397273,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
397289,"RSCY","Cal Cycling Club","P","Participated",NULL,NULL
397307,"RSRU","Cal Rugby Club","P","Participated",NULL,NULL
397311,"MARU","Rugby - Men","P","Participated",NULL,NULL
397311,"MAFL","Football - Men","P","Participated",NULL,NULL
397311,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
397335,"RSBD","Cal Badminton Club","P","Participated",NULL,NULL
397367,"RSLC","Cal LaCrosse Club","P","Participated",NULL,NULL
397376,"RSBK","Cal Basketball Club","P","Participated",NULL,NULL
397430,"MATN","Tennis - Men","P","Participated",NULL,NULL
397430,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
397439,"RSFC","Cal Fencing Club","P","Participated",NULL,NULL
397513,"RSRQ","Cal Racquetball Club","P","Participated",NULL,NULL
397724,"MASW","Swimming & Diving - Men","P","Participated",NULL,NULL
397724,"MAWP","Water Polo - Men","P","Participated",NULL,NULL
397724,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
397768,"RSHB","Cal Handball Club","P","Participated",NULL,NULL
397771,"RSHB","Cal Handball Club","P","Participated",NULL,NULL
397796,"RSSY","Synchro Swim Club","P","Participated",NULL,NULL
397798,"RSSY","Synchro Swim Club","P","Participated",NULL,NULL
397799,"RSSY","Synchro Swim Club","P","Participated",NULL,NULL
397922,"MARU","Rugby - Men","P","Participated",NULL,NULL
397922,"MAFL","Football - Men","P","Participated",NULL,NULL
397922,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
397941,"WATN","Tennis - Women","P","Participated",NULL,NULL
397941,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
398048,"MACC","Crew - Men","P","Participated",NULL,NULL
398048,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
398219,"MABS","Baseball - Men","P","Participated",NULL,NULL
398219,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
398484,"ICA","Intercollegiate Athlete","P","Participated","1986-09-01 00:00:00","1990-06-30 00:00:00"
398484,"MAFL","Football - Men","P","Participated","1986-09-01 00:00:00","1990-06-30 00:00:00"
398548,"MABS","Baseball - Men","P","Participated",NULL,NULL
398548,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
398549,"MAWP","Water Polo - Men","P","Participated",NULL,NULL
398549,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
398560,"WASO","Soccer - Women","P","Participated",NULL,NULL
398560,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
398562,"WASO","Soccer - Women","P","Participated",NULL,NULL
398562,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
398564,"WASO","Soccer - Women","P","Participated",NULL,NULL
398564,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
398596,"MACC","Crew - Men","P","Participated",NULL,NULL
398596,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
398713,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
398713,"MATN","Tennis - Men","P","Participated",NULL,NULL
398719,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
398719,"MAWP","Water Polo - Men","P","Participated",NULL,NULL
398795,"RSCW","Cal Lightweight Crew Club","P","Participated",NULL,NULL
399318,"WASO","Soccer - Women","P","Participated",NULL,NULL
399318,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
399892,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
399892,"MABS","Baseball - Men","P","Participated",NULL,NULL
399952,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
399952,"MATL","Track & Field - Men","P","Participated",NULL,NULL
400042,"WASO","Soccer - Women","P","Participated",NULL,NULL
400042,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
400243,"RSSQ","Cal Squash Club","P","Participated",NULL,NULL
400278,"RSCY","Cal Cycling Club","P","Participated",NULL,NULL
400678,"RSCS","Cal Ski Team","P","Participated",NULL,NULL
